,spectrum_id,center,atom_ref,multiplicity
MT:3698.8,SP:3698,3.7918,16,
MT:3699.1,SP:3699,8.08355,11,
MT:3699.2,SP:3699,6.60396,12,
MT:3699.3,SP:3699,8.06902,13,
MT:3700.1,SP:3700,5.95752,9,
MT:3700.2,SP:3700,7.48575,10,
MT:3701.1,SP:3701,0.89359,12,
MT:3701.2,SP:3701,0.89359,13,
MT:3701.3,SP:3701,0.89359,14,
MT:3701.4,SP:3701,1.80503,21,
MT:3701.5,SP:3701,1.44041,15,
MT:3701.6,SP:3701,1.55905,16,
MT:3701.7,SP:3701,2.17114,17,
MT:3701.8,SP:3701,2.20675,18,
MT:3701.9,SP:3701,1.92885,19,
MT:3701.10,SP:3701,2.23517,20,
MT:3702.1,SP:3702,1.3172,10,
MT:3702.2,SP:3702,1.3172,11,
MT:3702.3,SP:3702,1.3172,12,
MT:3702.4,SP:3702,4.1093,16,
MT:3702.5,SP:3702,1.999,13,
MT:3702.6,SP:3702,1.999,14,
MT:3702.7,SP:3702,1.999,15,
MT:3703.1,SP:3703,1.3783,13,
MT:3703.2,SP:3703,1.3783,14,
MT:3703.3,SP:3703,1.3783,15,
MT:3703.4,SP:3703,4.3303,16,
MT:3703.5,SP:3703,3.54691,17,
MT:3703.6,SP:3703,100.0,,
MT:3704.1,SP:3704,0.91105,9,
MT:3704.2,SP:3704,0.91105,10,
MT:3704.3,SP:3704,0.91105,11,
MT:3704.4,SP:3704,1.60281,19,
MT:3704.5,SP:3704,0.91105,12,
MT:3704.6,SP:3704,0.91105,13,
MT:3704.7,SP:3704,0.91105,14,
MT:3704.8,SP:3704,1.54191,15,
MT:3704.9,SP:3704,1.54191,16,
MT:3704.10,SP:3704,2.35906,17,
MT:3704.11,SP:3704,2.35906,18,
MT:3705.1,SP:3705,2.13588,13,
MT:3705.2,SP:3705,2.13588,14,
MT:3705.3,SP:3705,2.13588,15,
MT:3705.4,SP:3705,7.0496,18,
MT:3705.5,SP:3705,7.2978,17,
MT:3705.6,SP:3705,6.7969,16,
MT:3706.1,SP:3706,3.034,9,
MT:3706.2,SP:3706,3.034,10,
MT:3706.3,SP:3706,3.034,11,
MT:3706.4,SP:3706,4.042,12,
MT:3706.5,SP:3706,4.042,13,
MT:3707.1,SP:3707,2.01926,10,
MT:3707.2,SP:3707,2.01926,11,
MT:3707.3,SP:3707,2.01926,12,
MT:3707.4,SP:3707,3.8289,17,
MT:3707.5,SP:3707,2.61832,15,
MT:3707.6,SP:3707,2.61832,16,
MT:3707.7,SP:3707,2.24082,13,
MT:3707.8,SP:3707,2.17983,14,
MT:3708.1,SP:3708,1.184,8,
MT:3708.2,SP:3708,1.184,9,
MT:3708.3,SP:3708,1.184,10,
MT:3708.4,SP:3708,2.59608,13,
MT:3708.5,SP:3708,3.01707,11,
MT:3708.6,SP:3708,3.09012,12,
MT:3709.1,SP:3709,3.74287,13,
MT:3709.2,SP:3709,3.71778,14,
MT:3709.3,SP:3709,4.00814,15,
MT:3709.4,SP:3709,4.50298,16,
MT:3710.1,SP:3710,2.67559,9,
MT:3710.2,SP:3710,2.6731,10,
MT:3710.3,SP:3710,3.44458,11,
MT:3710.4,SP:3710,3.44468,12,
MT:3711.1,SP:3711,3.8309,12,
MT:3711.2,SP:3711,3.8309,13,
MT:3711.3,SP:3711,3.8309,14,
MT:3711.4,SP:3711,6.81173,16,
MT:3711.5,SP:3711,7.4196,15,
MT:3711.6,SP:3711,7.30275,17,
MT:3711.7,SP:3711,9.4656,18,
MT:3712.1,SP:3712,1.76043,9,
MT:3712.2,SP:3712,1.64829,10,
MT:3712.3,SP:3712,1.61489,11,
MT:3712.4,SP:3712,1.64003,12,
MT:3712.5,SP:3712,2.31474,13,
MT:3712.6,SP:3712,2.21981,14,
MT:3712.7,SP:3712,2.99893,15,
MT:3712.8,SP:3712,3.27622,16,
MT:3713.1,SP:3713,1.3686,10,
MT:3713.2,SP:3713,1.3686,11,
MT:3713.3,SP:3713,2.189,16,
MT:3713.4,SP:3713,2.189,17,
MT:3713.5,SP:3713,1.6691,12,
MT:3713.6,SP:3713,1.6691,13,
MT:3713.7,SP:3713,1.5841,14,
MT:3713.8,SP:3713,1.5841,15,
MT:3713.9,SP:3713,2.9899,18,
MT:3713.10,SP:3713,2.9899,19,
MT:3714.1,SP:3714,3.28169,11,
MT:3714.2,SP:3714,3.52296,12,
MT:3714.3,SP:3714,4.0863,13,
MT:3715.1,SP:3715,8.0451,11,
MT:3715.2,SP:3715,6.67788,13,
MT:3715.3,SP:3715,6.67788,14,
MT:3715.4,SP:3715,8.05591,12,
MT:3716.1,SP:3716,1.4271,7,
MT:3716.2,SP:3716,1.4271,8,
MT:3716.3,SP:3716,1.4271,9,
MT:3716.4,SP:3716,1.4271,10,
MT:3716.5,SP:3716,1.4271,13,
MT:3716.6,SP:3716,1.4271,14,
MT:3716.7,SP:3716,1.4271,17,
MT:3716.8,SP:3716,1.4271,18,
MT:3716.9,SP:3716,1.4271,15,
MT:3716.10,SP:3716,1.4271,16,
MT:3716.11,SP:3716,1.4271,11,
MT:3716.12,SP:3716,1.4271,12,
MT:3717.1,SP:3717,3.8237,15,
MT:3717.2,SP:3717,3.8237,16,
MT:3717.3,SP:3717,3.8237,17,
MT:3717.4,SP:3717,7.91905,18,
MT:3717.5,SP:3717,6.22854,19,
MT:3717.6,SP:3717,6.78941,20,
MT:3717.7,SP:3717,7.22666,21,
MT:3718.1,SP:3718,1.2581,10,
MT:3718.2,SP:3718,1.2581,11,
MT:3718.3,SP:3718,1.2581,12,
MT:3718.4,SP:3718,4.1782,13,
MT:3718.5,SP:3718,4.1782,14,
MT:3718.6,SP:3718,3.2888,15,
MT:3718.7,SP:3718,3.2888,16,
MT:3719.1,SP:3719,0.89314,31,
MT:3719.2,SP:3719,0.89295,32,
MT:3719.3,SP:3719,0.89279,33,
MT:3719.4,SP:3719,0.89277,34,
MT:3719.5,SP:3719,0.89279,35,
MT:3719.6,SP:3719,0.89274,36,
MT:3719.7,SP:3719,3.344,37,
MT:3719.8,SP:3719,3.344,38,
MT:3719.9,SP:3719,3.344,39,
MT:3719.10,SP:3719,3.344,40,
MT:3719.11,SP:3719,3.344,41,
MT:3719.12,SP:3719,3.344,42,
MT:3719.13,SP:3719,3.344,43,
MT:3719.14,SP:3719,3.344,44,
MT:3719.15,SP:3719,3.344,45,
MT:3719.16,SP:3719,1.28828,46,
MT:3719.17,SP:3719,1.3099,47,
MT:3719.18,SP:3719,1.29416,48,
MT:3719.19,SP:3719,1.30374,49,
MT:3719.20,SP:3719,1.28095,50,
MT:3719.21,SP:3719,1.31331,51,
MT:3719.22,SP:3719,1.288,52,
MT:3719.23,SP:3719,1.30992,53,
MT:3719.24,SP:3719,1.58154,54,
MT:3719.25,SP:3719,1.60183,55,
MT:3719.26,SP:3719,1.60115,56,
MT:3719.27,SP:3719,1.5792,57,
MT:3719.28,SP:3719,2.27066,58,
MT:3719.29,SP:3719,2.31262,59,
MT:3719.30,SP:3719,2.29677,60,
MT:3719.31,SP:3719,2.28654,61,
MT:3719.32,SP:3719,4.28784,62,
MT:3719.33,SP:3719,4.27569,63,
MT:3719.34,SP:3719,4.28068,64,
MT:3719.35,SP:3719,4.28528,65,
MT:3719.36,SP:3719,3.76669,66,
MT:3719.37,SP:3719,3.76679,67,
MT:3719.38,SP:3719,4.3886,68,
MT:3719.39,SP:3719,4.12625,69,
MT:3719.40,SP:3719,5.191,70,
MT:3720.1,SP:3720,7.22574,14,
MT:3720.2,SP:3720,6.707,16,
MT:3720.3,SP:3720,6.707,15,
MT:3720.4,SP:3720,7.22574,17,
MT:3720.5,SP:3720,6.41622,13,
MT:3720.6,SP:3720,6.12697,12,
MT:3720.7,SP:3720,4.0607,18,
MT:3720.8,SP:3720,4.0607,19,
MT:3720.9,SP:3720,100.0,,
MT:3720.10,SP:3720,100.0,,
MT:3721.1,SP:3721,3.09493,15,
MT:3721.2,SP:3721,2.89323,16,
MT:3721.3,SP:3721,3.56378,19,
MT:3721.4,SP:3721,3.0949,17,
MT:3721.5,SP:3721,2.8932,18,
MT:3721.6,SP:3721,3.56389,20,
MT:3722.1,SP:3722,3.25572,9,
MT:3722.2,SP:3722,3.25572,10,
MT:3722.3,SP:3722,3.25572,11,
MT:3722.4,SP:3722,3.25572,12,
MT:3722.5,SP:3722,3.25572,13,
MT:3722.6,SP:3722,3.25572,14,
MT:3722.7,SP:3722,3.25572,15,
MT:3722.8,SP:3722,3.25572,16,
MT:3722.9,SP:3722,3.25572,17,
MT:3722.10,SP:3722,3.89738,18,
MT:3722.11,SP:3722,3.89738,19,
MT:3723.1,SP:3723,3.07809,8,
MT:3723.2,SP:3723,3.01407,9,
MT:3723.3,SP:3723,3.95589,10,
MT:3724.1,SP:3724,3.21706,12,
MT:3724.2,SP:3724,3.21706,13,
MT:3724.3,SP:3724,3.21706,14,
MT:3724.4,SP:3724,3.21706,15,
MT:3724.5,SP:3724,3.21706,16,
MT:3724.6,SP:3724,3.21706,17,
MT:3724.7,SP:3724,3.21706,18,
MT:3724.8,SP:3724,3.21706,19,
MT:3724.9,SP:3724,3.21706,20,
MT:3724.10,SP:3724,2.40773,21,
MT:3724.11,SP:3724,2.44334,22,
MT:3724.12,SP:3724,3.42692,23,
MT:3724.13,SP:3724,3.41518,24,
MT:3724.14,SP:3724,4.55775,25,
MT:3725.1,SP:3725,3.07515,8,
MT:3725.2,SP:3725,3.01396,9,
MT:3725.3,SP:3725,3.95216,10,
MT:3726.1,SP:3726,1.92211,10,
MT:3726.2,SP:3726,1.92211,11,
MT:3726.3,SP:3726,1.92211,12,
MT:3726.4,SP:3726,6.46543,13,
MT:3727.1,SP:3727,2.4681,11,
MT:3727.2,SP:3727,2.4681,12,
MT:3727.3,SP:3727,2.4681,13,
MT:3727.4,SP:3727,7.8271,16,
MT:3727.5,SP:3727,6.8405,14,
MT:3727.6,SP:3727,6.8405,15,
MT:3727.7,SP:3727,7.8271,17,
MT:3728.1,SP:3728,3.81443,15,
MT:3728.2,SP:3728,3.81443,16,
MT:3728.3,SP:3728,3.81443,17,
MT:3728.4,SP:3728,7.08207,18,
MT:3728.5,SP:3728,6.36575,19,
MT:3728.6,SP:3728,6.7893,20,
MT:3728.7,SP:3728,7.49,21,
MT:3728.8,SP:3728,7.28059,22,
MT:3729.1,SP:3729,7.29534,15,
MT:3729.2,SP:3729,7.32687,16,
MT:3729.3,SP:3729,7.98044,17,
MT:3729.4,SP:3729,7.56565,18,
MT:3729.5,SP:3729,7.68158,19,
MT:3729.6,SP:3729,6.49644,20,
MT:3729.7,SP:3729,7.6982,21,
MT:3730.1,SP:3730,0.77936,10,
MT:3730.2,SP:3730,0.77936,11,
MT:3730.3,SP:3730,0.77936,12,
MT:3730.4,SP:3730,1.61307,13,
MT:3730.5,SP:3730,1.61307,14,
MT:3730.6,SP:3730,2.88708,15,
MT:3731.1,SP:3731,1.46652,7,
MT:3731.2,SP:3731,1.46652,8,
MT:3731.3,SP:3731,1.46652,9,
MT:3731.4,SP:3731,3.76782,10,
MT:3732.1,SP:3732,3.97321,8,
MT:3732.2,SP:3732,3.93583,9,
MT:3732.3,SP:3732,3.83226,10,
MT:3733.1,SP:3733,1.0118,10,
MT:3733.2,SP:3733,1.0118,11,
MT:3733.3,SP:3733,1.0118,12,
MT:3733.4,SP:3733,4.3727,18,
MT:3733.5,SP:3733,4.13578,16,
MT:3733.6,SP:3733,4.09155,17,
MT:3733.7,SP:3733,1.1843,13,
MT:3733.8,SP:3733,1.1843,14,
MT:3733.9,SP:3733,1.1843,15,
MT:3734.1,SP:3734,7.2361,12,
MT:3734.2,SP:3734,7.3548,13,
MT:3734.3,SP:3734,7.3548,14,
MT:3734.4,SP:3734,7.2361,15,
MT:3734.5,SP:3734,3.5012,16,
MT:3734.6,SP:3734,3.5012,17,
MT:3735.1,SP:3735,2.63854,9,
MT:3735.2,SP:3735,2.63854,10,
MT:3735.3,SP:3735,100.0,,
MT:3736.1,SP:3736,1.5378,11,
MT:3736.2,SP:3736,1.5378,12,
MT:3736.3,SP:3736,1.5378,13,
MT:3736.4,SP:3736,1.5378,14,
MT:3736.5,SP:3736,2.1831,15,
MT:3736.6,SP:3736,2.1831,16,
MT:3736.7,SP:3736,2.18308,17,
MT:3736.8,SP:3736,2.18312,18,
MT:3737.1,SP:3737,2.78817,12,
MT:3737.2,SP:3737,2.97477,13,
MT:3737.3,SP:3737,4.1142,14,
MT:3738.1,SP:3738,3.86171,12,
MT:3738.2,SP:3738,3.86171,13,
MT:3738.3,SP:3738,3.86171,14,
MT:3738.4,SP:3738,7.0086,17,
MT:3738.5,SP:3738,7.85666,15,
MT:3738.6,SP:3738,7.85666,16,
MT:3738.7,SP:3738,7.0086,18,
MT:3739.1,SP:3739,2.11479,9,
MT:3739.2,SP:3739,2.16807,10,
MT:3739.3,SP:3739,2.6238,11,
MT:3739.4,SP:3739,2.66473,12,
MT:3739.5,SP:3739,3.86934,13,
MT:3740.1,SP:3740,2.391,9,
MT:3740.2,SP:3740,2.391,10,
MT:3740.3,SP:3740,2.391,11,
MT:3740.4,SP:3740,2.391,12,
MT:3741.1,SP:3741,2.1366,11,
MT:3741.2,SP:3741,2.1366,12,
MT:3741.3,SP:3741,2.1366,13,
MT:3741.4,SP:3741,4.5457,23,
MT:3741.5,SP:3741,4.5457,24,
MT:3741.6,SP:3741,3.7294,25,
MT:3741.7,SP:3741,3.7294,26,
MT:3741.8,SP:3741,3.21165,14,
MT:3741.9,SP:3741,3.21165,15,
MT:3741.10,SP:3741,3.21165,16,
MT:3741.11,SP:3741,3.21165,17,
MT:3741.12,SP:3741,3.21165,18,
MT:3741.13,SP:3741,3.21165,19,
MT:3741.14,SP:3741,3.21165,20,
MT:3741.15,SP:3741,3.21165,21,
MT:3741.16,SP:3741,3.21165,22,
MT:3742.1,SP:3742,3.7538,15,
MT:3742.2,SP:3742,3.7538,16,
MT:3742.3,SP:3742,3.7538,17,
MT:3742.4,SP:3742,6.98681,24,
MT:3742.5,SP:3742,7.21707,18,
MT:3742.6,SP:3742,6.70452,19,
MT:3742.7,SP:3742,7.07795,25,
MT:3742.8,SP:3742,2.80088,20,
MT:3742.9,SP:3742,2.80088,21,
MT:3742.10,SP:3742,2.71621,22,
MT:3742.11,SP:3742,2.71621,23,
MT:3743.1,SP:3743,3.73516,9,
MT:3743.2,SP:3743,3.73516,10,
MT:3744.1,SP:3744,3.15236,10,
MT:3744.2,SP:3744,3.15236,11,
MT:3744.3,SP:3744,2.71165,12,
MT:3744.4,SP:3744,2.71165,13,
MT:3744.5,SP:3744,3.7585,14,
MT:3744.6,SP:3744,3.7585,15,
MT:3744.7,SP:3744,2.5964,18,
MT:3744.8,SP:3744,2.5964,19,
MT:3744.9,SP:3744,3.7585,16,
MT:3744.10,SP:3744,3.7585,17,
MT:3744.11,SP:3744,2.5964,20,
MT:3744.12,SP:3744,2.5964,21,
