Wed Aug  6 10:47:05 2025    output.prof

         8957353 function calls (8678762 primitive calls) in 142.250 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       55    0.000    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:467(__call__)
      440    0.003    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexes/base.py:1070(take)
        7    0.000    0.000    0.010    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:346(iternext_array)
    48/44    0.001    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:557(_from)
      167    0.000    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:319(get_arg_packer)
     1619    0.001    0.000    0.010    0.000 {built-in method builtins.setattr}
       18    0.000    0.000    0.010    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:310(setup_function)
      678    0.002    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/builder.py:568(_icmp)
     2200    0.003    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/dtypes/common.py:158(is_object_dtype)
     4577    0.009    0.000    0.010    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/warnings.py:458(__enter__)
     1190    0.002    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2333(any)
      405    0.008    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/analysis.py:91(liveness)
      965    0.002    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:916(__str__)
      167    0.002    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/packer.py:73(__init__)
      224    0.001    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/frame.py:3639(_ixs)
      936    0.001    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/compiler_lock.py:15(release)
      752    0.003    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:826(is_package)
       56    0.000    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/module.py:207(clone)
     2352    0.003    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:123(_match)
        4    0.000    0.000    0.010    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:1433(from_native_return)
    68418    0.010    0.000    0.010    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/pprint.py:92(__lt__)
      8/4    0.000    0.000    0.010    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:1440(from_native_value)
       78    0.001    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:111(strformat)
     2266    0.003    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/core/_dtype.py:330(_name_includes_bit_suffix)
     5743    0.002    0.000    0.010    0.000 {built-in method posix.fspath}
      220    0.000    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/internals/base.py:208(interleaved_dtype)
      878    0.002    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:205(descr)
       59    0.000    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:601(infer_constant)
      104    0.002    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/templates.py:189(fold_arguments)
     3113    0.003    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1631(validate_all_hashable)
        5    0.000    0.000    0.010    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/imputils.py:362(call_iternext)
     2402    0.004    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:127(_path_split)
     1100    0.001    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/inline_closurecall.py:1553(list_var_used)
    41145    0.010    0.000    0.010    0.000 {method 'startswith' of 'str' objects}
       18    0.001    0.000    0.010    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typed_passes.py:614(run_pass)
     1216    0.001    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:1123(__str__)
        2    0.000    0.000    0.010    0.005 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/listobj.py:343(resize)
      605    0.002    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:319(dispatch)
       36    0.000    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callwrapper.py:38(cleanup_arg)
      880    0.003    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexes/base.py:5314(equals)
     9024    0.010    0.000    0.010    0.000 {built-in method zlib.decompressobj}
      375    0.000    0.000    0.010    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/ffi.py:268(__exit__)
      187    0.000    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:1197(_has_loc)
    18307    0.007    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/dtypes/generic.py:37(_check)
      633    0.003    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:579(__repr__)
     4512    0.009    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/format.py:289(descr_to_dtype)
      220    0.002    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1429(find_common_type)
      376    0.001    0.000    0.009    0.000 <__array_function__ internals>:177(broadcast_to)
     8430    0.009    0.000    0.009    0.000 {method 'flush' of 'zlib.Decompress' objects}
      750    0.001    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/ffi.py:258(close)
        1    0.000    0.000    0.009    0.009 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:5364(codegen)
      818    0.002    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:693(__init__)
    10502    0.003    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/templates.py:361(<genexpr>)
        6    0.000    0.000    0.009    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:4313(_parse_empty_args)
        6    0.000    0.000    0.009    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:4265(_parse_shape)
    26415    0.007    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/utils.py:506(sublist_iterator)
5460/5364    0.004    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:455(_get_reference)
        5    0.000    0.000    0.009    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/rangeobj.py:89(getiter_range32_impl)
     1162    0.002    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:556(<listcomp>)
      390    0.000    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/entrypoints.py:23(init_all)
      444    0.001    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/passmanagers.py:731(initialize)
      471    0.001    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:196(__call__)
        3    0.000    0.000    0.009    0.003 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/dispatcher.py:281(_compilation_chain_init_hook)
       18    0.000    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/compiler.py:543(define_pipelines)
       44    0.000    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:652(get_returned_value)
      752    0.002    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:480(broadcast_arrays)
     1428    0.002    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/targetconfig.py:57(top_or_none)
        5    0.000    0.000    0.009    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/boxing.py:423(box_array)
      219    0.001    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/containers.py:144(from_types)
     9024    0.009    0.000    0.009    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:740(__init__)
        8    0.000    0.000    0.009    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:442(make_view)
     5739    0.004    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/target_extension.py:14(__getitem__)
    58/56    0.001    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:550(_as)
      544    0.000    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:497(getter)
     8731    0.009    0.000    0.009    0.000 {built-in method numpy.array}
    13536    0.009    0.000    0.009    0.000 {built-in method _codecs.charmap_decode}
    79170    0.009    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/targetconfig.py:38(default)
       46    0.000    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/codegen.py:719(add_linking_library)
       18    0.000    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/compiler.py:566(define_nopython_pipeline)
        2    0.000    0.000    0.009    0.004 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cpu.py:151(build_list)
        2    0.000    0.000    0.009    0.004 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/listobj.py:451(build_list)
     3096    0.002    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:368(insert_func_defn)
      444    0.001    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/passmanagers.py:738(finalize)
      440    0.002    0.000    0.009    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/common.py:95(is_bool_indexer)
     9024    0.006    0.000    0.008    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:1445(getinfo)
      752    0.004    0.000    0.008    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/core.py:1472(asformat)
       26    0.000    0.000    0.008    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:624(from_return)
      376    0.008    0.000    0.008    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_umath.py:709(<listcomp>)
    11599    0.005    0.000    0.008    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:1275(find_insts)
     9419    0.008    0.000    0.008    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
        5    0.000    0.000    0.008    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/rangeobj.py:102(from_range_state)
      609    0.004    0.000    0.008    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:508(fold_arg_vars)
      243    0.000    0.000    0.008    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typed_passes.py:755(_do_work_expr)
      376    0.001    0.000    0.008    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:367(broadcast_to)
       63    0.000    0.000    0.008    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callconv.py:801(get_function_type)
     2823    0.004    0.000    0.008    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeconv/typeconv.py:40(check_compatible)
     7830    0.003    0.000    0.008    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/types.py:30(__ne__)
     1680    0.001    0.000    0.008    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:507(__hash__)
