Wed Aug  6 12:02:42 2025    output.prof

         11870861 function calls (11437881 primitive calls) in 70.321 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4512    0.099    0.000    0.161    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/tokenize.py:183(untokenize)
      440    0.004    0.000    0.156    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/ops/array_ops.py:237(comparison_op)
338608/338260    0.068    0.000    0.154    0.000 {built-in method builtins.getattr}
     7595    0.005    0.000    0.154    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/targetconfig.py:196(values)
      670    0.004    0.000    0.153    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexing.py:1089(__getitem__)
    42730    0.013    0.000    0.151    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/pprint.py:412(format)
    39244    0.030    0.000    0.150    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/event.py:209(broadcast)
     7595    0.031    0.000    0.149    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/targetconfig.py:199(<dictcomp>)
5392/1923    0.067    0.000    0.148    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/runtime/context.py:343(get_meminfos)
    23658    0.008    0.000    0.144    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:350(list_vars)
      440    0.002    0.000    0.144    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/ops/array_ops.py:67(comp_method_OBJECT_ARRAY)
  413/383    0.001    0.000    0.143    0.000 <frozen importlib._bootstrap>:986(_find_and_load)
      376    0.002    0.000    0.142    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/mixins.py:28(func)
      440    0.140    0.000    0.140    0.000 {pandas._libs.ops.scalar_compare}
     1128    0.009    0.000    0.140    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/npyio.py:182(__init__)
83114/42730    0.050    0.000    0.138    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/pprint.py:502(_safe_repr)
    17288    0.012    0.000    0.137    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/ffi.py:76(__exit__)
    83960    0.071    0.000    0.136    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/re.py:289(_compile)
    78/49    0.000    0.000    0.136    0.003 <frozen importlib._bootstrap>:956(_find_and_load_unlocked)
      440    0.002    0.000    0.133    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexing.py:1309(_getitem_axis)
   130/52    0.000    0.000    0.133    0.003 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
    76/50    0.000    0.000    0.132    0.003 <frozen importlib._bootstrap>:650(_load_unlocked)
      330    0.024    0.000    0.132    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/analysis.py:23(compute_use_defs)
       55    0.001    0.000    0.132    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:811(lower_getitem)
    73/48    0.000    0.000    0.130    0.003 <frozen importlib._bootstrap_external>:837(exec_module)
    81787    0.130    0.000    0.130    0.000 {method 'match' of 're.Pattern' objects}
    19622    0.021    0.000    0.130    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/event.py:404(end_event)
      912    0.023    0.000    0.129    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/pprint.py:345(_format_dict_items)
      941    0.002    0.000    0.128    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:1465(storevar)
     1128    0.005    0.000    0.126    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/npyio.py:91(zipfile_factory)
    52/37    0.000    0.000    0.126    0.003 {built-in method builtins.__import__}
     1221    0.001    0.000    0.125    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/runtime/context.py:384(decref)
     4512    0.008    0.000    0.125    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/format.py:224(read_magic)
    17288    0.008    0.000    0.123    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:1246(exit_fn)
      752    0.001    0.000    0.122    0.000 <__array_function__ internals>:177(where)
      440    0.002    0.000    0.121    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexing.py:1117(_getbool_axis)
     1129    0.009    0.000    0.120    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:1220(__init__)
     6016    0.051    0.000    0.120    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_utils.py:409(equivalent)
        8    0.000    0.000    0.119    0.015 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:4348(codegen)
       11    0.001    0.000    0.119    0.011 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:4156(_empty_nd_impl)
      990    0.002    0.000    0.118    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:1511(delvar)
     1136    0.003    0.000    0.117    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:1567(decref)
    29892    0.055    0.000    0.116    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:759(read)
     9191    0.116    0.000    0.116    0.000 {built-in method numpy.array}
      297    0.000    0.000    0.116    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/postproc.py:42(usedefs)
    80500    0.044    0.000    0.115    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/event.py:243(notify)
    19910    0.032    0.000    0.113    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:13(__init__)
    17288    0.012    0.000    0.112    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/ffi.py:70(__enter__)
      752    0.002    0.000    0.109    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/core.py:1544(as_coo)
       33    0.000    0.000    0.108    0.003 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/untyped_passes.py:79(run_pass)
       33    0.001    0.000    0.108    0.003 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:1352(interpret)
     4512    0.014    0.000    0.107    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/core.py:934(linear_loc)
     6408    0.008    0.000    0.107    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/common.py:57(linear_loc)
      752    0.012    0.000    0.106    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/core.py:346(from_numpy)
     4514    0.005    0.000    0.106    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/ast.py:30(parse)
      271    0.002    0.000    0.106    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/module.py:11(parse_assembly)
     1128    0.038    0.000    0.106    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:1330(_RealGetContents)
      135    0.000    0.000    0.105    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:1097(get_abi_sizeof)
     7716    0.032    0.000    0.105    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_sparse_array.py:33(__init__)
      135    0.000    0.000    0.104    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/types.py:48(get_abi_size)
    19622    0.020    0.000    0.103    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/event.py:390(start_event)
    14728    0.053    0.000    0.101    0.000 {built-in method builtins.sorted}
26066/25888    0.020    0.000    0.101    0.000 {built-in method builtins.any}
     1931    0.001    0.000    0.101    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:1422(_alloca_var)
       66    0.004    0.000    0.101    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/rewrites/registry.py:54(apply)
      752    0.016    0.000    0.101    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_umath.py:391(__init__)
      135    0.001    0.000    0.100    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/types.py:33(_get_ll_pointer_type)
     4516    0.100    0.000    0.100    0.000 {built-in method builtins.compile}
     6408    0.007    0.000    0.099    0.000 <__array_function__ internals>:177(ravel_multi_index)
     1504    0.029    0.000    0.098    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/core.py:1292(_sort_indices)
    26249    0.020    0.000    0.097    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:537(__init__)
      133    0.000    0.000    0.097    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:1536(alloca)
    34584    0.027    0.000    0.097    0.000 {built-in method builtins.all}
        9    0.000    0.000    0.097    0.011 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callwrapper.py:101(build)
    17288    0.009    0.000    0.097    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:1243(enter_fn)
      133    0.000    0.000    0.096    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:1541(alloca_lltype)
        9    0.001    0.000    0.096    0.011 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callwrapper.py:126(build_wrapper)
     1880    0.011    0.000    0.096    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/core.py:722(transpose)
     3008    0.024    0.000    0.095    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_utils.py:643(can_store)
      440    0.002    0.000    0.094    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/generic.py:3940(_take_with_is_copy)
       33    0.000    0.000    0.094    0.003 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typed_passes.py:224(run_pass)
      741    0.001    0.000    0.093    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/passmanagers.py:745(run)
   117849    0.027    0.000    0.092    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/abc.py:96(__instancecheck__)
      752    0.004    0.000    0.091    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/nmrsim/qm.py:62(_bin_path)
   180945    0.061    0.000    0.090    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/targetconfig.py:111(getter)
     4932    0.005    0.000    0.089    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/module.py:220(__next__)
     2305    0.003    0.000    0.087    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/targetconfig.py:190(__eq__)
    11094    0.081    0.000    0.081    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      440    0.004    0.000    0.081    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/generic.py:3911(_take)
       33    0.001    0.000    0.081    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/untyped_passes.py:212(run_pass)
    26930    0.017    0.000    0.076    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:557(_set_name)
     1504    0.004    0.000    0.076    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/importlib/resources.py:173(path)
     2255    0.014    0.000    0.075    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/construction.py:494(sanitize_array)
       33    0.000    0.000    0.075    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/untyped_passes.py:1725(run_pass)
      603    0.002    0.000    0.074    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:794(__init__)
     3920    0.002    0.000    0.073    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/types.py:27(as_pointer)
     9024    0.035    0.000    0.072    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:811(__init__)
      328    0.003    0.000    0.072    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cgutils.py:99(__init__)
    13120    0.005    0.000    0.072    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:598(list_vars)
  682/513    0.003    0.000    0.072    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:526(get_function)
     4368    0.070    0.000    0.071    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/types.py:116(__init__)
      440    0.003    0.000    0.069    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/internals/managers.py:929(take)
     2422    0.006    0.000    0.068    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/core/numeric.py:290(full)
565294/547138    0.061    0.000    0.067    0.000 {built-in method builtins.len}
8967/8919    0.012    0.000    0.066    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:445(__init__)
      440    0.003    0.000    0.066    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/series.py:3075(_construct_result)
       53    0.000    0.000    0.066    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:458(_getitem_array_generic)
      594    0.002    0.000    0.065    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/npydecl.py:201(generic)
   117849    0.044    0.000    0.065    0.000 {built-in method _abc._abc_instancecheck}
       66    0.001    0.000    0.063    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:374(basic_indexing)
       37    0.000    0.000    0.063    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:479(getitem_arraynd_intp)
